run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,0,0,0,1,resnet32,resnet32,0.141421,0.141421,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,0,0,2,4,resnet32,resnet32,0.140371,0.140371,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,0,0,3,7,resnet32,resnet32,0.128043,0.128043,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,0,0,5,6,resnet32,resnet32,0.141421,0.141421,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,1,0,0,4,resnet32,resnet32,0.156013,0.156013,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,1,0,1,6,resnet32,resnet32,0.116415,0.116415,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,1,0,2,7,resnet32,resnet32,0.141191,0.141191,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,1,0,3,5,resnet32,resnet32,0.150321,0.150321,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,2,0,0,6,resnet32,resnet32,0.182334,0.182334,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,2,0,1,5,resnet32,resnet32,0.158193,0.158193,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,2,0,2,3,resnet32,resnet32,0.141436,0.141436,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,2,0,4,7,resnet32,resnet32,0.132404,0.132404,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,3,0,0,5,resnet32,resnet32,0.107192,0.107192,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,3,0,1,7,resnet32,resnet32,0.092551,0.092551,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,3,0,2,4,resnet32,resnet32,0.125381,0.125381,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,3,0,3,6,resnet32,resnet32,0.141244,0.141244,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,4,0,0,7,resnet32,resnet32,0.139821,0.139821,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,4,0,1,2,resnet32,resnet32,0.111651,0.111651,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,4,0,3,5,resnet32,resnet32,0.142277,0.142277,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0001_d001,d001,4,0,4,6,resnet32,resnet32,0.120834,0.120834,perclass,exact,1
