run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,0,0,0,3,resnet32,resnet32,0.541697,0.541697,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,0,0,1,7,resnet32,resnet32,0.864952,0.864952,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,0,0,2,5,resnet32,resnet32,0.685252,0.685252,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,0,0,4,6,resnet32,resnet32,0.859357,0.859357,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,1,0,0,5,resnet32,resnet32,0.765368,0.765368,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,1,0,1,6,resnet32,resnet32,0.583549,0.583549,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,1,0,2,4,resnet32,resnet32,0.777184,0.777184,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,1,0,3,7,resnet32,resnet32,0.957936,0.957936,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,2,0,0,3,resnet32,resnet32,0.565069,0.565069,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,2,0,1,6,resnet32,resnet32,0.722357,0.722357,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,2,0,2,7,resnet32,resnet32,0.606827,0.606827,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,2,0,4,5,resnet32,resnet32,0.852651,0.852651,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,3,0,0,6,resnet32,resnet32,0.824898,0.824898,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,3,0,1,3,resnet32,resnet32,0.817055,0.817055,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,3,0,2,5,resnet32,resnet32,0.805675,0.805675,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,3,0,4,7,resnet32,resnet32,0.842688,0.842688,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,4,0,0,3,resnet32,resnet32,0.795332,0.795332,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,4,0,1,6,resnet32,resnet32,0.574343,0.574343,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,4,0,2,4,resnet32,resnet32,0.652280,0.652280,random,exact,1
resnet32x8_cifar100_K8_rand1_noise40_seed0004_d001,d001,4,0,5,7,resnet32,resnet32,0.825174,0.825174,random,exact,1
