run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,0,0,0,1,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,0,0,2,3,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,0,0,4,5,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,0,0,6,7,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,1,0,0,4,resnet32,resnet32,0.304400,0.304400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,1,0,1,2,resnet32,resnet32,0.987000,0.987000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,1,0,3,5,resnet32,resnet32,0.337800,0.337800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,1,0,6,7,resnet32,resnet32,0.983800,0.983800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,2,0,0,6,resnet32,resnet32,0.982800,0.982800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,2,0,1,2,resnet32,resnet32,0.959800,0.959800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,2,0,3,4,resnet32,resnet32,0.968000,0.968000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,2,0,5,7,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,3,0,0,5,resnet32,resnet32,0.871800,0.871800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,3,0,1,3,resnet32,resnet32,0.709000,0.709000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,3,0,2,7,resnet32,resnet32,0.595800,0.595800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,3,0,4,6,resnet32,resnet32,0.702800,0.702800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,4,0,0,3,resnet32,resnet32,0.795400,0.795400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,4,0,1,4,resnet32,resnet32,0.672000,0.672000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,4,0,2,6,resnet32,resnet32,0.713400,0.713400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,4,0,5,7,resnet32,resnet32,0.588600,0.588600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,5,0,0,4,resnet32,resnet32,0.662200,0.662200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,5,0,1,2,resnet32,resnet32,0.620000,0.620000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,5,0,3,5,resnet32,resnet32,0.641800,0.641800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,5,0,6,7,resnet32,resnet32,0.618600,0.618600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,6,0,0,1,resnet32,resnet32,0.555200,0.555200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,6,0,2,4,resnet32,resnet32,0.513000,0.513000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,6,0,3,7,resnet32,resnet32,0.576600,0.576600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,6,0,5,6,resnet32,resnet32,0.463000,0.463000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,7,0,0,5,resnet32,resnet32,0.627800,0.627800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,7,0,1,6,resnet32,resnet32,0.662400,0.662400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,7,0,2,7,resnet32,resnet32,0.597600,0.597600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,7,0,3,4,resnet32,resnet32,0.546800,0.546800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,8,0,0,1,resnet32,resnet32,0.526200,0.526200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,8,0,2,6,resnet32,resnet32,0.545400,0.545400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,8,0,3,5,resnet32,resnet32,0.458800,0.458800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,8,0,4,7,resnet32,resnet32,0.469000,0.469000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,9,0,0,4,resnet32,resnet32,0.537600,0.537600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,9,0,1,3,resnet32,resnet32,0.561200,0.561200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,9,0,2,5,resnet32,resnet32,0.490600,0.490600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,9,0,6,7,resnet32,resnet32,0.536400,0.536400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,10,0,0,3,resnet32,resnet32,0.554200,0.554200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,10,0,1,5,resnet32,resnet32,0.518600,0.518600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,10,0,2,6,resnet32,resnet32,0.586200,0.586200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,10,0,4,7,resnet32,resnet32,0.547400,0.547400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_noise40_seed0005_d001,d001,11,0,0,1,resnet32,resnet32,0.486200,0.486200,disagreement,exact,1
