run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,0,0,0,1,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,0,0,2,3,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,0,0,4,5,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,0,0,6,7,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,1,0,0,4,resnet32,resnet32,0.930800,0.930800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,1,0,1,3,resnet32,resnet32,0.795800,0.795800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,1,0,2,7,resnet32,resnet32,0.824600,0.824600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,1,0,5,6,resnet32,resnet32,0.486400,0.486400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,2,0,0,7,resnet32,resnet32,0.937600,0.937600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,2,0,1,6,resnet32,resnet32,0.881600,0.881600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,2,0,2,5,resnet32,resnet32,0.873400,0.873400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,2,0,3,4,resnet32,resnet32,0.895400,0.895400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,3,0,0,5,resnet32,resnet32,0.898600,0.898600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,3,0,1,2,resnet32,resnet32,0.705400,0.705400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,3,0,3,6,resnet32,resnet32,0.744000,0.744000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,3,0,4,7,resnet32,resnet32,0.810200,0.810200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,4,0,0,1,resnet32,resnet32,0.744200,0.744200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,4,0,2,7,resnet32,resnet32,0.723800,0.723800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,4,0,3,5,resnet32,resnet32,0.710800,0.710800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,4,0,4,6,resnet32,resnet32,0.660800,0.660800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,5,0,0,5,resnet32,resnet32,0.679000,0.679000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,5,0,1,3,resnet32,resnet32,0.634000,0.634000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,5,0,2,6,resnet32,resnet32,0.588200,0.588200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,5,0,4,7,resnet32,resnet32,0.580600,0.580600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,6,0,0,3,resnet32,resnet32,0.704000,0.704000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,6,0,1,4,resnet32,resnet32,0.582800,0.582800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,6,0,2,7,resnet32,resnet32,0.713400,0.713400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,6,0,5,6,resnet32,resnet32,0.557000,0.557000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,7,0,0,2,resnet32,resnet32,0.603800,0.603800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,7,0,1,5,resnet32,resnet32,0.570800,0.570800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,7,0,3,7,resnet32,resnet32,0.661000,0.661000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,7,0,4,6,resnet32,resnet32,0.518600,0.518600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,8,0,0,1,resnet32,resnet32,0.598200,0.598200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,8,0,2,5,resnet32,resnet32,0.675800,0.675800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,8,0,3,6,resnet32,resnet32,0.566800,0.566800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,8,0,4,7,resnet32,resnet32,0.596800,0.596800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,9,0,0,1,resnet32,resnet32,0.540200,0.540200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,9,0,2,4,resnet32,resnet32,0.490200,0.490200,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,9,0,3,6,resnet32,resnet32,0.494600,0.494600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,9,0,5,7,resnet32,resnet32,0.594600,0.594600,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,10,0,0,7,resnet32,resnet32,0.596000,0.596000,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,10,0,1,6,resnet32,resnet32,0.521400,0.521400,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,10,0,2,4,resnet32,resnet32,0.603800,0.603800,disagreement,exact,1
resnet32x8_cifar100_K8_mwmd1_seed0005_d001,d001,10,0,3,5,resnet32,resnet32,0.589600,0.589600,disagreement,exact,1
