run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,0,0,0,2,resnet32,resnet32,0.138805,0.138805,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,0,0,1,3,resnet32,resnet32,0.141421,0.141421,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,0,0,4,5,resnet32,resnet32,0.141421,0.141421,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,0,0,6,7,resnet32,resnet32,0.141421,0.141421,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,1,0,0,3,resnet32,resnet32,0.146293,0.146293,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,1,0,1,6,resnet32,resnet32,0.145562,0.145562,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,1,0,2,5,resnet32,resnet32,0.147778,0.147778,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,1,0,4,7,resnet32,resnet32,0.154947,0.154947,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,2,0,0,6,resnet32,resnet32,0.112194,0.112194,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,2,0,1,4,resnet32,resnet32,0.102968,0.102968,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,2,0,2,3,resnet32,resnet32,0.152453,0.152453,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,2,0,5,7,resnet32,resnet32,0.100954,0.100954,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,3,0,0,7,resnet32,resnet32,0.139090,0.139090,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,3,0,1,6,resnet32,resnet32,0.128060,0.128060,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,3,0,2,5,resnet32,resnet32,0.144594,0.144594,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,3,0,3,4,resnet32,resnet32,0.098950,0.098950,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0004_d001,d001,4,0,0,5,resnet32,resnet32,0.145043,0.145043,perclass,exact,1
