run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,0,0,0,7,resnet32,resnet32,0.138090,0.138090,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,0,0,1,2,resnet32,resnet32,0.141421,0.141421,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,0,0,3,4,resnet32,resnet32,0.135110,0.135110,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,0,0,5,6,resnet32,resnet32,0.138433,0.138433,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,1,0,0,4,resnet32,resnet32,0.067114,0.067114,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,1,0,1,3,resnet32,resnet32,0.090296,0.090296,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,1,0,2,5,resnet32,resnet32,0.140812,0.140812,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,1,0,6,7,resnet32,resnet32,0.185389,0.185389,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,2,0,0,6,resnet32,resnet32,0.158477,0.158477,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,2,0,1,4,resnet32,resnet32,0.128573,0.128573,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,2,0,2,3,resnet32,resnet32,0.135422,0.135422,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,2,0,5,7,resnet32,resnet32,0.123162,0.123162,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,3,0,0,4,resnet32,resnet32,0.146303,0.146303,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,3,0,1,7,resnet32,resnet32,0.131697,0.131697,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,3,0,2,5,resnet32,resnet32,0.137876,0.137876,perclass,exact,1
resnet32x8_cifar100_K8_mwmpc1_seed0005_d001,d001,3,0,3,6,resnet32,resnet32,0.189184,0.189184,perclass,exact,1
