run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,0,0,0,1,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,0,0,2,3,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,0,0,4,5,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,0,0,6,7,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,0,0,8,9,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,0,0,10,11,resnet32,resnet32,1.000000,1.000000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,1,0,0,3,resnet32,resnet32,0.965200,0.965200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,1,0,1,6,resnet32,resnet32,0.913000,0.913000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,1,0,2,7,resnet32,resnet32,0.957600,0.957600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,1,0,4,10,resnet32,resnet32,0.915200,0.915200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,1,0,5,8,resnet32,resnet32,0.887600,0.887600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,1,0,9,11,resnet32,resnet32,0.854400,0.854400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,2,0,0,10,resnet32,resnet32,0.754000,0.754000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,2,0,1,11,resnet32,resnet32,0.862200,0.862200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,2,0,2,8,resnet32,resnet32,0.756600,0.756600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,2,0,3,5,resnet32,resnet32,0.717600,0.717600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,2,0,4,6,resnet32,resnet32,0.760000,0.760000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,2,0,7,9,resnet32,resnet32,0.733600,0.733600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,3,0,0,6,resnet32,resnet32,0.787200,0.787200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,3,0,1,3,resnet32,resnet32,0.679600,0.679600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,3,0,2,7,resnet32,resnet32,0.691600,0.691600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,3,0,4,5,resnet32,resnet32,0.679200,0.679200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,3,0,8,10,resnet32,resnet32,0.679800,0.679800,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,3,0,9,11,resnet32,resnet32,0.689000,0.689000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,4,0,0,8,resnet32,resnet32,0.616200,0.616200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,4,0,1,10,resnet32,resnet32,0.793600,0.793600,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,4,0,2,6,resnet32,resnet32,0.656800,0.656800,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,4,0,3,5,resnet32,resnet32,0.669200,0.669200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,4,0,4,11,resnet32,resnet32,0.671400,0.671400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,4,0,7,9,resnet32,resnet32,0.663400,0.663400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,5,0,0,6,resnet32,resnet32,0.560200,0.560200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,5,0,1,2,resnet32,resnet32,0.696400,0.696400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,5,0,3,7,resnet32,resnet32,0.551000,0.551000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,5,0,4,11,resnet32,resnet32,0.551800,0.551800,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,5,0,5,10,resnet32,resnet32,0.544000,0.544000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,5,0,8,9,resnet32,resnet32,0.654800,0.654800,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,6,0,0,11,resnet32,resnet32,0.593000,0.593000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,6,0,1,6,resnet32,resnet32,0.583200,0.583200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,6,0,2,4,resnet32,resnet32,0.539400,0.539400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,6,0,3,10,resnet32,resnet32,0.567200,0.567200,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,6,0,5,9,resnet32,resnet32,0.584400,0.584400,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,6,0,7,8,resnet32,resnet32,0.534000,0.534000,disagreement,exact,1
resnet32x12_cifar100_K12_mwmd1_seed0001_d001,d001,7,0,0,1,resnet32,resnet32,0.698000,0.698000,disagreement,exact,1
