run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,model_08_arch,model_08_test_acc,model_08_val_acc,model_08_train_loss,model_08_ce_loss,model_08_kd_loss,model_09_arch,model_09_test_acc,model_09_val_acc,model_09_train_loss,model_09_ce_loss,model_09_kd_loss,model_10_arch,model_10_test_acc,model_10_val_acc,model_10_train_loss,model_10_ce_loss,model_10_kd_loss,model_11_arch,model_11_test_acc,model_11_val_acc,model_11_train_loss,model_11_ce_loss,model_11_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,0,0.1,11,0.545455,124.9,0.06916666666666667,0.018810472851283906,0.0419,0.1157,0.0894,0.020233333333333325,0.06945,0.09,0.7158060606060604,0.43385070849479,0.7179606060606062,0.4215872382995521,0.06916666666666667,resnet32,0.0419,0.0476,4.656598649241707,4.580841644243761,0.07575700544376476,resnet32,0.0628,0.0602,4.49150987951593,4.444812303239649,0.04669757311719216,resnet32,0.0744,0.081,4.420153887434439,4.371356514705853,0.048797376026579346,resnet32,0.0684,0.0668,4.464128753678366,4.416706606068394,0.047422146879729225,resnet32,0.0419,0.0446,4.57902504503727,4.524750725112178,0.05427432024920232,resnet32,0.0567,0.0582,4.511322052980011,4.4690973061052235,0.04222474399747708,resnet32,0.0619,0.065,4.4703187034888705,4.432165570218455,0.03815312881885224,resnet32,0.0758,0.0708,4.335884664546359,4.281821151010015,0.054063508062178946,resnet32,0.0785,0.0762,4.40203323316845,4.3428879102522675,0.05914532863376239,resnet32,0.0692,0.071,4.442462973296642,4.40339964425022,0.03906332695226989,resnet32,0.0828,0.0796,4.3709071410650555,4.326654062013734,0.04425308068378151,resnet32,0.1157,0.1124,4.2191770462827245,4.121633251282302,0.097543797979597,4495333.333333333,0.0,17981333.333333332,17981333.333333332,215776000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,1,0.1,11,0.545455,118.02,0.12505833333333333,0.015466332162331042,0.1015,0.1491,0.1431,0.018041666666666678,0.12246666666666668,0.1362,0.590681818181818,0.536365255008737,0.5940378787878787,0.532766257899051,0.12505833333333333,resnet32,0.1156,0.1126,3.9150879054584284,3.868090848353776,0.04699705476576293,resnet32,0.1262,0.1232,3.8367889032445173,3.800396740775217,0.036392165459057484,resnet32,0.1385,0.133,3.739576841281219,3.7024421454830603,0.037134694088970056,resnet32,0.1055,0.1004,3.776946260170503,3.7391557297246023,0.03779053091156212,resnet32,0.1087,0.1116,3.957101346416907,3.900695726275444,0.05640562179244377,resnet32,0.1015,0.0996,3.8886619457467035,3.8433933610265907,0.045268585958348755,resnet32,0.1129,0.1076,3.7885975532911043,3.7540732483294876,0.03452430541669442,resnet32,0.1373,0.1406,3.6547795652665873,3.6065134856511247,0.04826608029808002,resnet32,0.1234,0.1166,3.710427852178162,3.6646186733110384,0.04580917893062261,resnet32,0.1391,0.1384,3.754525250331922,3.717701506885615,0.036823745525907725,resnet32,0.1429,0.1424,3.7096606746993284,3.670878278938207,0.038782396655402736,resnet32,0.1491,0.1436,3.5890343714166772,3.5216240015896885,0.06741036976348948,4495333.333333333,0.0,17981333.333333332,35962666.666666664,431552000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,2,0.1,11,0.545455,106.89,0.21491666666666667,0.012082206844042287,0.1906,0.2361,0.2448,0.029883333333333317,0.21148333333333333,0.2352,0.5400484848484849,0.603108241993892,0.5560696969696973,0.5906626654058807,0.21491666666666667,resnet32,0.2069,0.2102,3.3816167028112845,3.327117148109458,0.054499555908312854,resnet32,0.2306,0.2216,3.337701851671392,3.286207486960021,0.051494363938796923,resnet32,0.211,0.2094,3.2876964902335946,3.236764782531695,0.0509317105805332,resnet32,0.206,0.1992,3.3051312907852908,3.253509394485842,0.05162189868067137,resnet32,0.1906,0.1878,3.4229899543252857,3.3620218516073446,0.060968103469349444,resnet32,0.2019,0.2022,3.353710773993622,3.3013060455295173,0.05240472743753344,resnet32,0.2178,0.212,3.2980884936722843,3.246273169463331,0.051815322155810216,resnet32,0.2361,0.2332,3.209630952978676,3.151498112150214,0.05813283751591702,resnet32,0.2248,0.2242,3.277654590931806,3.2215447195551614,0.05610986879434098,resnet32,0.2166,0.2132,3.2685798206789927,3.218380784446543,0.05019903712673113,resnet32,0.2168,0.212,3.260882966897704,3.2090275903994385,0.051855372984639624,resnet32,0.2199,0.2128,3.191807471554388,3.1302891736003486,0.06151829828211868,4495333.333333333,0.0,17981333.333333332,53944000.0,647328000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,3,0.1,11,0.545455,106.74,0.2427083333333333,0.017228583726534866,0.2157,0.2717,0.2849,0.04219166666666668,0.24358333333333335,0.287,0.5810333333333333,0.5464503195975293,0.5792606060606063,0.5543409550814591,0.2427083333333333,resnet32,0.2411,0.2436,2.98795971409841,2.920457749542865,0.06750196223782207,resnet32,0.2345,0.2396,2.9756328168917787,2.912777364931323,0.06285545325160703,resnet32,0.2324,0.2354,2.949011518873952,2.885533932596445,0.06347758387511765,resnet32,0.2184,0.2156,2.9644171626053075,2.8986161090433598,0.06580105119130829,resnet32,0.2613,0.2668,3.0211006077853115,2.953141475604339,0.06795912866734645,resnet32,0.2306,0.2358,2.951221674342047,2.8872958069497887,0.06392586615402251,resnet32,0.2356,0.2408,2.9695580635558474,2.901879697360776,0.06767836835404689,resnet32,0.2717,0.2696,2.882618623023683,2.812245674092661,0.0703729488146068,resnet32,0.2578,0.2568,2.964926617050713,2.8951658054508944,0.06976081036158245,resnet32,0.2157,0.2176,2.8965425579385324,2.8296718150377274,0.0668707443930378,resnet32,0.2511,0.242,2.918366230008277,2.853561691601168,0.06480453725353899,resnet32,0.2623,0.2594,2.8792781247334047,2.808392184024507,0.07088593960824338,4495333.333333333,0.0,17981333.333333332,71925333.33333333,863104000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,4,0.1,11,0.545455,107.16,0.28605833333333336,0.014880885856994163,0.2604,0.3159,0.3241,0.03804166666666664,0.2820333333333333,0.3234,0.5229575757575757,0.5829191971673371,0.5171439393939395,0.5966511018519695,0.28605833333333336,resnet32,0.2864,0.2824,2.7263443849303504,2.6513480500064115,0.07499633528376845,resnet32,0.2604,0.2558,2.740790682760152,2.6666981970722023,0.07409248366655613,resnet32,0.301,0.3048,2.714580001817508,2.6444254852831364,0.07015451764560897,resnet32,0.3159,0.3104,2.7252049043097277,2.6503746174275875,0.07483028594023464,resnet32,0.2927,0.2842,2.7524802183563057,2.6771633984013037,0.07531682256905531,resnet32,0.2767,0.2774,2.706879006868059,2.633234477178617,0.07364453156267038,resnet32,0.2938,0.2906,2.760449319400571,2.6784484383057463,0.08200088256589053,resnet32,0.2886,0.2868,2.663578797809102,2.5864056148989634,0.07717318081466312,resnet32,0.2692,0.2624,2.7268298600207674,2.6484728814526037,0.07835697968998416,resnet32,0.2907,0.2844,2.663650282743302,2.5879342024299232,0.07571607921272516,resnet32,0.267,0.2634,2.6963907388800923,2.6223494078625333,0.07404132959940894,resnet32,0.2903,0.2818,2.660857019099322,2.581184708597985,0.07967230849052695,4495333.333333333,0.0,17981333.333333332,89906666.66666666,1078880000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,5,0.1,11,0.545455,106.67,0.31547499999999995,0.022423206914563606,0.2746,0.3482,0.3648,0.04932500000000006,0.30550000000000005,0.349,0.5254545454545454,0.5916707210093419,0.5260757575757575,0.5871074671729958,0.31547499999999995,resnet32,0.3236,0.3128,2.5677385863594036,2.4850307823243467,0.08270780441605231,resnet32,0.3145,0.3072,2.5952546315437015,2.512406813488765,0.08284781825601716,resnet32,0.3482,0.3308,2.578477317975326,2.499790594489737,0.07868672292467883,resnet32,0.2994,0.3018,2.571596933020787,2.489347290925004,0.08224964542949403,resnet32,0.2837,0.2728,2.5926195552403275,2.5116720040413467,0.08094754975966433,resnet32,0.3136,0.312,2.550463853573257,2.4689731945029716,0.08149065790613266,resnet32,0.3282,0.316,2.6293201338161123,2.5381790355525236,0.0911410974804312,resnet32,0.3314,0.3206,2.5148387029767036,2.4298211205750704,0.08501758177722381,resnet32,0.3299,0.3128,2.583761587738991,2.4996617561714216,0.08409983326088298,resnet32,0.2938,0.2846,2.514165252785791,2.4297351871024477,0.0844300647308542,resnet32,0.2746,0.2698,2.547598906877366,2.466725031421943,0.08087387597400018,resnet32,0.3448,0.3248,2.523126683451913,2.435827084901658,0.08729959845500575,4495333.333333333,0.0,17981333.333333332,107887999.99999999,1294655999.9999998
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,6,0.1,11,0.545455,107.22,0.305225,0.028658539303321094,0.2562,0.3559,0.3523,0.04707499999999998,0.3016166666666667,0.3456,0.537778787878788,0.5719379705005295,0.5416424242424244,0.5785179747110295,0.305225,resnet32,0.3349,0.3246,2.4484871715645897,2.359597842801701,0.08888933173677122,resnet32,0.2959,0.298,2.480491865595633,2.3904937006194484,0.0899981638120318,resnet32,0.3069,0.3034,2.468124558133158,2.3816603650762276,0.0864641927817667,resnet32,0.2893,0.2874,2.4481757454235447,2.3616417724300516,0.0865339753006331,resnet32,0.3216,0.317,2.466726571152156,2.379506054249677,0.08722052024677396,resnet32,0.3247,0.3202,2.4293405902995304,2.3413672894239426,0.08797329979610037,resnet32,0.2562,0.2582,2.5163636446337807,2.418842665343122,0.09752098147080025,resnet32,0.3295,0.315,2.4037173097445206,2.3125955941663547,0.09112171514425427,resnet32,0.2806,0.2808,2.4603704212402757,2.3684558250348675,0.09191459584557875,resnet32,0.3559,0.347,2.400411024012349,2.3082509753717617,0.09216004993173886,resnet32,0.3046,0.2992,2.433923614973372,2.345729540356181,0.0881940765433352,resnet32,0.2626,0.2686,2.4077081951228054,2.314751814881509,0.0929563815747811,4495333.333333333,0.0,17981333.333333332,125869333.33333331,1510431999.9999998
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,7,0.1,11,0.545455,106.75,0.3784666666666667,0.017907881567126315,0.3339,0.4067,0.4314,0.05293333333333333,0.3625833333333333,0.4098,0.4981727272727272,0.5909319848204447,0.49109545454545456,0.5996548429736859,0.3784666666666667,resnet32,0.4067,0.3884,2.3440511605956336,2.250780561092225,0.09327059442346747,resnet32,0.3679,0.3568,2.3837419626387684,2.2889604585414585,0.09478150371631439,resnet32,0.3834,0.3686,2.373946196145632,2.2813987498256294,0.09254744803448292,resnet32,0.3828,0.361,2.3554990577765484,2.2628708202391863,0.09262823779135942,resnet32,0.3817,0.3666,2.369218558073044,2.274974160065705,0.09424439728768035,resnet32,0.3736,0.3716,2.3299997857009824,2.2362476964904503,0.09375209338031709,resnet32,0.3339,0.3068,2.431492915038358,2.326520827852867,0.10497208767231893,resnet32,0.3875,0.3746,2.320210461081429,2.225470480593768,0.09473997824402018,resnet32,0.3625,0.3448,2.3697448437186805,2.2719262281263415,0.09781861688349057,resnet32,0.3993,0.3844,2.3107569705356252,2.215584310956977,0.09517265832982957,resnet32,0.3879,0.3692,2.341673527590253,2.249205243519761,0.09246828104369342,resnet32,0.3744,0.3582,2.3243585540489717,2.2287732063030656,0.09558535005304623,4495333.333333333,0.0,17981333.333333332,143850666.66666666,1726208000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,8,0.1,11,0.545455,107.1,0.37085000000000007,0.021363851868674497,0.3216,0.3991,0.4197,0.04884999999999995,0.36474999999999996,0.4102,0.48464242424242426,0.5988479866003635,0.48783030303030306,0.5952289701965421,0.37085000000000007,resnet32,0.3216,0.3194,2.2533492669463158,2.156146849590269,0.0972024195996875,resnet32,0.3851,0.3804,2.2955986012450675,2.198416407982057,0.09718219446949661,resnet32,0.3754,0.3624,2.2913930221376093,2.195082077417861,0.09631094878370111,resnet32,0.366,0.3596,2.2717821548946877,2.1748100458221002,0.09697210939008404,resnet32,0.3524,0.3472,2.288667062128132,2.1903058476746082,0.0983612181788141,resnet32,0.3877,0.384,2.25242307274179,2.1544875632971525,0.09793550957163627,resnet32,0.3816,0.3792,2.3647979694333943,2.2559097581966356,0.10888821214691481,resnet32,0.3702,0.3676,2.2543782314116303,2.157436441460794,0.09694178643721071,resnet32,0.3955,0.3938,2.2951893496581097,2.193459053439173,0.10173029772175307,resnet32,0.3991,0.3812,2.2463304715400394,2.1482483062215825,0.09808216603811491,resnet32,0.3704,0.3588,2.25917280042036,2.163133376362649,0.09603942363438281,resnet32,0.3452,0.3434,2.2570561499080877,2.1584753160449592,0.09858083617026833,4495333.333333333,0.0,17981333.333333332,161832000.0,1941984000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,9,0.1,11,0.545455,106.97,0.33265,0.024601067050028534,0.2911,0.3621,0.3905,0.05785000000000001,0.3336666666666666,0.3896,0.5362787878787878,0.5506842260731422,0.5307424242424242,0.5613162673278969,0.33265,resnet32,0.3585,0.3606,2.2003871639343826,2.1006235117939385,0.0997636547439139,resnet32,0.3539,0.3538,2.2350747282193466,2.135515195740895,0.0995595321609554,resnet32,0.358,0.364,2.232015233994885,2.133785567331043,0.09822966681200672,resnet32,0.3621,0.3686,2.2186562617055396,2.1190338749438524,0.09962239101613787,resnet32,0.3621,0.3636,2.2312841562723573,2.131098671900955,0.10018548890101639,resnet32,0.3202,0.3172,2.195330502296036,2.0952996391464365,0.10003086258868941,resnet32,0.2911,0.28,2.305698280476711,2.1941944452171978,0.11150383574634114,resnet32,0.3312,0.3244,2.196676028553735,2.0990895479917526,0.09758647880516946,resnet32,0.3102,0.3228,2.2473026065325197,2.144152782857418,0.10314982420426201,resnet32,0.3314,0.3364,2.1998863237147983,2.0992527790367603,0.10063354249789634,resnet32,0.3092,0.3102,2.208119301125407,2.1070398791608485,0.10107942209155722,resnet32,0.3039,0.3024,2.210628051480109,2.1084415460513397,0.10218650466677817,4495333.333333333,0.0,17981333.333333332,179813333.33333334,2157760000.0
