run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,model_08_arch,model_08_test_acc,model_08_val_acc,model_08_train_loss,model_08_ce_loss,model_08_kd_loss,model_09_arch,model_09_test_acc,model_09_val_acc,model_09_train_loss,model_09_ce_loss,model_09_kd_loss,model_10_arch,model_10_test_acc,model_10_val_acc,model_10_train_loss,model_10_ce_loss,model_10_kd_loss,model_11_arch,model_11_test_acc,model_11_val_acc,model_11_train_loss,model_11_ce_loss,model_11_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,0,0.1,11,0.545455,121.08,0.034883333333333336,0.012636510154662517,0.0121,0.0587,0.0514,0.016516666666666666,0.03688333333333333,0.0574,0.822769696969697,0.22612214970298816,0.8226939393939394,0.22389093732918913,0.034883333333333336,resnet32,0.0283,0.0292,4.60973375019702,4.551914362744852,0.05781938495188528,resnet32,0.0183,0.021,4.687135866419836,4.612149074673653,0.07498680027029794,resnet32,0.0251,0.0246,4.701900080523708,4.630450409244407,0.07144967514614109,resnet32,0.0423,0.0456,4.565080022947355,4.501100960102948,0.06397906345294112,resnet32,0.0273,0.0304,4.646654378961433,4.587549734521996,0.059104643240227066,resnet32,0.0359,0.0386,4.608775644817135,4.550506192852151,0.058269447583535854,resnet32,0.0387,0.042,4.639910309829495,4.574764899909496,0.06514541360824792,resnet32,0.0587,0.0598,4.561878232793375,4.489798074418848,0.07208015527099963,resnet32,0.0388,0.0402,4.590836111794818,4.5231026485562325,0.06773345947493165,resnet32,0.0121,0.0112,4.7002808207815345,4.644400758499449,0.05588005946496692,resnet32,0.0463,0.0494,4.57093430581418,4.511657050387426,0.059277262236388524,resnet32,0.0468,0.0506,4.600885110822591,4.5427470891313115,0.05813801960307914,4495333.333333333,0.0,17981333.333333332,17981333.333333332,215776000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,1,0.1,11,0.545455,101.33,0.09511666666666667,0.0120343143644423,0.0813,0.1218,0.1101,0.014983333333333335,0.09526666666666667,0.1066,0.5945333333333335,0.5268817197987499,0.6009045454545457,0.5247954634828027,0.09511666666666667,resnet32,0.0865,0.0886,4.088529023257169,4.050042378292843,0.03848664394833825,resnet32,0.0846,0.0864,4.196368004788052,4.134485551240769,0.061882453727197244,resnet32,0.0813,0.082,4.182734533805739,4.1219879605553364,0.06074657346206633,resnet32,0.0829,0.0852,4.024315323680639,3.9800439094277946,0.04427141769238832,resnet32,0.0924,0.0912,4.14154395528815,4.09291967546398,0.04862427773398601,resnet32,0.0946,0.1002,4.068568005141887,4.030074561522766,0.038493440798695454,resnet32,0.1043,0.1016,4.064126957885244,4.020614995536479,0.04351195670791309,resnet32,0.0968,0.0984,3.9925011965361508,3.9414554350078106,0.05104575930057432,resnet32,0.1218,0.1206,4.019307645545765,3.9663401764224875,0.05296746742996303,resnet32,0.0862,0.086,4.317513071000576,4.210039416497404,0.10747365846129303,resnet32,0.0969,0.0906,4.00726477463137,3.9660312943160534,0.041233478383880785,resnet32,0.1131,0.1124,4.0439431281252345,4.004570749672976,0.03937237587524578,4495333.333333333,0.0,17981333.333333332,35962666.666666664,431552000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,2,0.1,11,0.545455,101.1,0.17659999999999998,0.017261179951942263,0.1359,0.2001,0.2016,0.025000000000000022,0.1736,0.1998,0.5415181818181818,0.5899099036989491,0.5509621212121212,0.5762738723972691,0.17659999999999998,resnet32,0.1892,0.1848,3.5904510522430595,3.5369963005862455,0.05345475323900411,resnet32,0.1565,0.154,3.6463311290876432,3.583209125833078,0.06312200393189084,resnet32,0.1746,0.1726,3.61263379488479,3.556114396249706,0.05651939849750223,resnet32,0.1599,0.1558,3.6103272759778933,3.551217060536146,0.059110213187523186,resnet32,0.1359,0.131,3.663761455565691,3.595142252743244,0.06861920157362791,resnet32,0.1892,0.1888,3.5897279547696765,3.5317083448171616,0.05801960762420839,resnet32,0.1744,0.173,3.5860895206305115,3.5244660716165197,0.061623450802554464,resnet32,0.1814,0.1822,3.55610960891301,3.498722428963943,0.057387181017971176,resnet32,0.1841,0.177,3.5683989047326823,3.5036687498742882,0.06473015392707153,resnet32,0.1813,0.179,3.6502069874920626,3.5839928219264205,0.06621416723778979,resnet32,0.2001,0.1946,3.5505266700955955,3.499155255203897,0.051371413023761386,resnet32,0.1926,0.1904,3.5588530119169843,3.503094374117526,0.05575863759837706,4495333.333333333,0.0,17981333.333333332,53944000.0,647328000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,3,0.1,11,0.545455,101.1,0.22795,0.011265914669183915,0.2133,0.2551,0.2591,0.031149999999999983,0.22630000000000003,0.2498,0.5426121212121213,0.6014500591448204,0.545219696969697,0.5972476113223004,0.22795,resnet32,0.2275,0.2306,3.1915091035718266,3.115750065242702,0.07575903949327767,resnet32,0.2341,0.2342,3.2407746734944256,3.1557066291570663,0.0850680425805463,resnet32,0.2245,0.227,3.2527666335756127,3.1678638444705443,0.0849027941109274,resnet32,0.2187,0.2158,3.2787640910934317,3.1895542358132927,0.08920985567171803,resnet32,0.2199,0.2162,3.285996339199218,3.1939052722670813,0.092091066963886,resnet32,0.232,0.2318,3.197384874929081,3.1179279464889658,0.07945692954076962,resnet32,0.2162,0.2202,3.2142785648730667,3.130751735784791,0.0835268307286738,resnet32,0.2393,0.2392,3.2234366475181147,3.142872662029483,0.08056398565796288,resnet32,0.234,0.223,3.2011236866766755,3.1156697655943306,0.08545392238407988,resnet32,0.2551,0.2486,3.213825399902734,3.1308135173537512,0.08301188449629328,resnet32,0.2133,0.2128,3.1772996746003628,3.1028911593285473,0.0744085118534382,resnet32,0.2208,0.2162,3.173537662422115,3.093160845677961,0.08037681572816589,4495333.333333333,0.0,17981333.333333332,71925333.33333333,863104000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,4,0.1,11,0.545455,101.49,0.2612833333333333,0.02090820545995174,0.2181,0.2939,0.3031,0.04181666666666667,0.25833333333333336,0.2962,0.5338484848484848,0.5849014536872946,0.5361439393939395,0.5925665098501071,0.2612833333333333,resnet32,0.2664,0.2682,2.8907035656950693,2.799528170038353,0.09117539320141077,resnet32,0.2563,0.2466,2.9284110726280645,2.8304800987243652,0.09793097132139585,resnet32,0.2657,0.2588,2.973794913427396,2.870791094885631,0.1030038171871142,resnet32,0.2591,0.2608,2.9879697781394827,2.8799752847037534,0.10799449178474871,resnet32,0.2181,0.213,2.977674490687522,2.869084482504563,0.10859000909311528,resnet32,0.2807,0.2776,2.9021755805747076,2.8061605095863342,0.09601507291451773,resnet32,0.2798,0.2704,2.922049843113531,2.82264617593451,0.099403667983345,resnet32,0.2408,0.2418,2.931856356561184,2.833980639549819,0.09787571445022794,resnet32,0.2775,0.2706,2.9097174003042956,2.809942425313321,0.09977497507564047,resnet32,0.2325,0.2306,2.9168830314143137,2.817921953445131,0.09896107701669363,resnet32,0.2939,0.2978,2.8966173963113264,2.804425722496076,0.09219167275692929,resnet32,0.2646,0.2638,2.886699816720052,2.789926044981588,0.09677376943132417,4495333.333333333,0.0,17981333.333333332,89906666.66666666,1078880000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,5,0.1,11,0.545455,104.46,0.30318333333333336,0.017282352913368663,0.2775,0.3373,0.3436,0.040416666666666656,0.29495000000000005,0.333,0.5026181818181817,0.6095720460396501,0.504130303030303,0.6039896015156108,0.30318333333333336,resnet32,0.3224,0.311,2.7033038538965313,2.5977152585983276,0.10558859222907234,resnet32,0.2815,0.2778,2.7367222745987503,2.6280573559078304,0.10866491710343822,resnet32,0.3103,0.306,2.806439922953194,2.683317060836337,0.12312286101620305,resnet32,0.2899,0.2844,2.776778445663777,2.6578240902586416,0.11895435792393982,resnet32,0.2775,0.2578,2.7871819003061815,2.6690138219432398,0.11816807777028192,resnet32,0.3176,0.3168,2.717941716313362,2.606418002735485,0.11152371535585685,resnet32,0.3049,0.2954,2.7314931076358664,2.6208660897206175,0.11062702245544642,resnet32,0.2919,0.283,2.7556742006404833,2.6394398910078136,0.11623431136831641,resnet32,0.3124,0.3068,2.719719682904807,2.6077663393860515,0.1119533422276039,resnet32,0.2869,0.2734,2.726091522046111,2.6170987615531143,0.10899275983683765,resnet32,0.3056,0.3018,2.724818903614174,2.617960573597388,0.10685832696882161,resnet32,0.3373,0.3252,2.7046202336522667,2.596907821229913,0.10771241134286604,4495333.333333333,0.0,17981333.333333332,107887999.99999999,1294655999.9999998
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,6,0.1,11,0.545455,101.68,0.28975833333333334,0.01946241927122342,0.26,0.327,0.3263,0.03654166666666664,0.28785,0.3212,0.506169696969697,0.6169610211969513,0.5131606060606061,0.6126796519691509,0.28975833333333334,resnet32,0.327,0.3232,2.5770332996140826,2.462130555375056,0.11490274462002245,resnet32,0.2752,0.274,2.6085355901582674,2.4904832010242073,0.11805238979021934,resnet32,0.2908,0.2862,2.6816690059548076,2.549389736557549,0.13227927003225143,resnet32,0.2873,0.287,2.6399548458443447,2.512042959813367,0.12791188503615558,resnet32,0.2956,0.293,2.6523484250699934,2.526228993453763,0.1261194329073822,resnet32,0.2747,0.2758,2.583667550913312,2.461154617538506,0.12251293669793416,resnet32,0.3236,0.321,2.6080918952145358,2.486232537945563,0.12185935652814806,resnet32,0.2898,0.2854,2.630014581267129,2.5044101034714417,0.12560447758402338,resnet32,0.2695,0.2664,2.587512874298475,2.464645516296679,0.12286735823462633,resnet32,0.3025,0.298,2.5855080370198595,2.467853922735561,0.11765411574478177,resnet32,0.2811,0.2794,2.6045220856639473,2.4882056169550526,0.11631646870889446,resnet32,0.26,0.2648,2.576677628369494,2.457754775204442,0.11892285369421271,4495333.333333333,0.0,17981333.333333332,125869333.33333331,1510431999.9999998
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,7,0.1,11,0.545455,101.8,0.35266666666666663,0.02333967770890497,0.3249,0.3903,0.4051,0.05243333333333339,0.33663333333333334,0.3766,0.5008787878787878,0.6068049135166378,0.49901969696969695,0.6078258742448566,0.35266666666666663,resnet32,0.3323,0.3188,2.476764364676042,2.3523960900916294,0.12436827483840963,resnet32,0.3517,0.3334,2.5172141578725795,2.389248313382268,0.12796584372832018,resnet32,0.3268,0.3124,2.5800195641138335,2.4408860013566236,0.13913356246088038,resnet32,0.344,0.3302,2.5425183280286463,2.4059652728451923,0.13655305524695327,resnet32,0.3375,0.323,2.5557416128841313,2.4214685833589598,0.13427302649837325,resnet32,0.381,0.3642,2.4735138704153625,2.3413497746329415,0.13216409080831165,resnet32,0.3892,0.3764,2.5007385931570423,2.3706453894688324,0.1300932059741833,resnet32,0.3249,0.314,2.5346595216542482,2.4002355477687987,0.13442397068931974,resnet32,0.3903,0.3688,2.483360377225009,2.353722759945826,0.1296376179776747,resnet32,0.3489,0.3294,2.475704260847785,2.3500111406161026,0.1256931220308285,resnet32,0.3326,0.3208,2.503923982551152,2.379606219855222,0.12431776157410984,resnet32,0.3728,0.3482,2.4805432679978283,2.3524738531559706,0.12806941441852937,4495333.333333333,0.0,17981333.333333332,143850666.66666666,1726208000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,8,0.1,11,0.545455,101.49,0.34454999999999997,0.03424335702001193,0.2823,0.3844,0.3907,0.046150000000000024,0.3395166666666667,0.3822,0.5168515151515153,0.581435323951731,0.5190696969696968,0.5780623939809603,0.34454999999999997,resnet32,0.3844,0.381,2.395857170901515,2.262059397995472,0.13379777309654112,resnet32,0.2835,0.2804,2.4403844655237417,2.3030922917479817,0.1372921740509231,resnet32,0.3564,0.3426,2.4935262806036254,2.3453569928692146,0.1481692874804139,resnet32,0.3696,0.364,2.461362375793132,2.3176632098514927,0.1436991662379693,resnet32,0.3756,0.3746,2.4698006966235964,2.3264323418790642,0.14336835478686474,resnet32,0.3756,0.3698,2.388618800789118,2.248908369039947,0.13971042965369468,resnet32,0.338,0.3348,2.4242739514871077,2.282863602888855,0.14141035082072698,resnet32,0.3391,0.3386,2.443648451769894,2.3038236971267243,0.13982475371184674,resnet32,0.2823,0.2766,2.4056561601094226,2.267517440867695,0.13813871799290858,resnet32,0.3062,0.3014,2.3899724646048113,2.2564513952555982,0.13352106949737805,resnet32,0.3662,0.3582,2.421638085930185,2.287625937468626,0.13401214708574116,resnet32,0.3577,0.3522,2.389635819433765,2.254352854056792,0.1352829678111117,4495333.333333333,0.0,17981333.333333332,161832000.0,1941984000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0001_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,9,0.1,11,0.545455,101.15,0.33165,0.02462642550865499,0.281,0.3695,0.3873,0.05564999999999998,0.3277666666666667,0.3862,0.534542424242424,0.5599720447179833,0.530180303030303,0.5713973855867267,0.33165,resnet32,0.281,0.2768,2.3275045926936646,2.1911459297619085,0.1363586665300483,resnet32,0.3664,0.374,2.3776659056205642,2.2328908792273565,0.1447750249327245,resnet32,0.3254,0.3204,2.4113929490135475,2.259855892509222,0.151537059340626,resnet32,0.3259,0.3142,2.403707731345838,2.254765847528523,0.1489418826743283,resnet32,0.3418,0.3354,2.4193331871859054,2.270077982070771,0.14925520251166413,resnet32,0.3478,0.3498,2.331389456648718,2.1868732547895475,0.14451620219783348,resnet32,0.3405,0.3308,2.362737684595314,2.217341914603656,0.14539577145214108,resnet32,0.3082,0.3052,2.385129651901397,2.239009504460476,0.14612014659426428,resnet32,0.3482,0.3392,2.350195379250429,2.2073171743276445,0.14287820272147655,resnet32,0.314,0.3116,2.330902713604949,2.19274690002203,0.13815581127577883,resnet32,0.3111,0.3206,2.3611090899529783,2.2221402915363964,0.13896879710426385,resnet32,0.3695,0.3552,2.3379132226109505,2.195845990526405,0.1420672303277322,4495333.333333333,0.0,17981333.333333332,179813333.33333334,2157760000.0
