run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,0,0,1,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,0,2,3,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,0,4,5,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,0,6,7,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,0,8,9,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,0,10,11,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,1,0,2,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,1,1,3,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,1,4,6,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,1,5,7,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,1,8,10,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,0,1,9,11,resnet32,resnet32,1.000000,1.000000,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,1,0,0,6,resnet32,resnet32,0.839200,0.839200,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,1,0,1,8,resnet32,resnet32,0.989200,0.989200,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,1,0,2,9,resnet32,resnet32,0.821200,0.821200,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,1,0,3,4,resnet32,resnet32,0.969800,0.969800,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,1,0,5,10,resnet32,resnet32,0.909800,0.909800,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,1,0,7,11,resnet32,resnet32,0.950200,0.950200,disagreement,exact,2
resnet32x12_cifar100_K12_mwmd2_seed0002_d011,d011,1,1,0,4,resnet32,resnet32,0.906000,0.906000,disagreement,exact,2
