run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,0,0,3,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,0,1,2,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,0,4,5,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,0,6,7,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,0,8,9,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,0,10,11,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,1,0,7,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,1,1,6,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,1,2,5,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,1,3,9,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,1,4,10,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,0,1,8,11,lenet,lenet,1.000000,1.000000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,0,0,9,lenet,lenet,0.756800,0.756800,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,0,1,8,lenet,lenet,0.926000,0.926000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,0,2,11,lenet,lenet,0.896600,0.896600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,0,3,4,lenet,lenet,0.976000,0.976000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,0,5,6,lenet,lenet,0.792000,0.792000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,0,7,10,lenet,lenet,0.997600,0.997600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,1,0,8,lenet,lenet,0.892600,0.892600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,1,1,10,lenet,lenet,0.998200,0.998200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,1,2,6,lenet,lenet,0.744000,0.744000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,1,3,11,lenet,lenet,0.891800,0.891800,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,1,4,7,lenet,lenet,0.997600,0.997600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,1,1,5,9,lenet,lenet,0.783400,0.783400,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,0,0,7,lenet,lenet,0.821400,0.821400,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,0,1,10,lenet,lenet,0.996200,0.996200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,0,2,9,lenet,lenet,0.769200,0.769200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,0,3,6,lenet,lenet,0.725000,0.725000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,0,4,8,lenet,lenet,0.991000,0.991000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,0,5,11,lenet,lenet,0.807600,0.807600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,1,0,4,lenet,lenet,0.995800,0.995800,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,1,1,6,lenet,lenet,0.695000,0.695000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,1,2,7,lenet,lenet,0.843800,0.843800,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,1,3,5,lenet,lenet,0.823400,0.823400,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,1,8,9,lenet,lenet,0.729600,0.729600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,2,1,10,11,lenet,lenet,0.998200,0.998200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,0,0,7,lenet,lenet,0.826400,0.826400,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,0,1,5,lenet,lenet,0.824600,0.824600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,0,2,11,lenet,lenet,0.842600,0.842600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,0,3,9,lenet,lenet,0.949800,0.949800,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,0,4,6,lenet,lenet,0.999000,0.999000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,0,8,10,lenet,lenet,0.997000,0.997000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,1,0,11,lenet,lenet,0.864400,0.864400,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,1,1,9,lenet,lenet,0.911600,0.911600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,1,2,4,lenet,lenet,0.999200,0.999200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,1,3,5,lenet,lenet,0.805800,0.805800,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,1,6,10,lenet,lenet,0.999000,0.999000,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,3,1,7,8,lenet,lenet,0.797200,0.797200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,0,0,7,lenet,lenet,0.832600,0.832600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,0,1,6,lenet,lenet,0.875400,0.875400,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,0,2,4,lenet,lenet,0.976200,0.976200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,0,3,8,lenet,lenet,0.821800,0.821800,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,0,5,10,lenet,lenet,0.964400,0.964400,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,0,9,11,lenet,lenet,0.856800,0.856800,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,1,0,5,lenet,lenet,0.803200,0.803200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,1,1,7,lenet,lenet,0.862400,0.862400,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,1,2,10,lenet,lenet,0.976200,0.976200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,1,3,6,lenet,lenet,0.830600,0.830600,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,1,4,9,lenet,lenet,0.941400,0.941400,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,4,1,8,11,lenet,lenet,0.851800,0.851800,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,5,0,0,8,lenet,lenet,0.791200,0.791200,disagreement,exact,2
lenetx12_cifar100_K12_mwmd2_seed0003_d013,d013,5,0,1,11,lenet,lenet,0.894200,0.894200,disagreement,exact,2
