run_id,run_tag,epoch,layer,i,j,arch_i,arch_j,weight,penalized_weight,weight_mode,solver,k
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,0,0,11,zombie,resnet32,0.771351,0.771351,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,0,1,6,resnet32,resnet32,0.916827,0.916827,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,0,2,8,resnet32,resnet32,0.724074,0.724074,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,0,3,5,resnet32,resnet32,0.784438,0.784438,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,0,4,10,resnet32,resnet32,0.706453,0.706453,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,0,7,9,resnet32,resnet32,0.944242,0.944242,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,1,0,6,zombie,resnet32,0.653488,0.653488,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,1,1,2,resnet32,resnet32,0.609416,0.609416,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,1,3,9,resnet32,resnet32,0.822570,0.822570,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,1,4,8,resnet32,resnet32,0.682280,0.682280,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,1,5,11,resnet32,resnet32,0.856023,0.856023,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,0,1,7,10,resnet32,resnet32,0.890850,0.890850,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,0,0,2,zombie,resnet32,0.858706,0.858706,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,0,1,3,resnet32,resnet32,0.719875,0.719875,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,0,4,11,resnet32,resnet32,0.726778,0.726778,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,0,5,10,resnet32,resnet32,0.798106,0.798106,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,0,6,8,resnet32,resnet32,0.837113,0.837113,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,0,7,9,resnet32,resnet32,0.832113,0.832113,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,1,0,4,zombie,resnet32,0.752096,0.752096,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,1,1,9,resnet32,resnet32,0.897464,0.897464,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,1,2,8,resnet32,resnet32,0.913017,0.913017,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,1,3,10,resnet32,resnet32,0.693420,0.693420,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,1,5,11,resnet32,resnet32,0.670469,0.670469,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,1,1,6,7,resnet32,resnet32,0.730774,0.730774,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,0,0,9,zombie,resnet32,0.815302,0.815302,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,0,1,3,resnet32,resnet32,0.787504,0.787504,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,0,2,8,resnet32,resnet32,0.787462,0.787462,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,0,4,5,resnet32,resnet32,0.761379,0.761379,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,0,6,10,resnet32,resnet32,0.553924,0.553924,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,0,7,11,resnet32,resnet32,0.872190,0.872190,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,1,0,1,zombie,resnet32,0.908118,0.908118,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,1,2,4,resnet32,resnet32,0.613021,0.613021,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,1,3,7,resnet32,resnet32,0.703032,0.703032,random,exact,2
resnet32x12_cifar100_K12_rand2-zomb0_seed0004_d015,d015,2,1,5,10,resnet32,resnet32,0.679184,0.679184,random,exact,2
