run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,0,0.1,0,15.72,0.09875,0.005350000000000001,0.0934,0.1041,0.1085,0.009749999999999995,0.1001,0.1084,0.7422,0.4311142855155126,0.7485,0.4194741707625592,0.09875,mobilenet,0.1041,0.1044,4.0301156738265,4.0301156738265,0.0,mobilenet,0.0934,0.0958,4.061607349663973,4.061607349663973,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,1,0.1,0,13.58,0.1344,0.001799999999999996,0.1326,0.1362,0.1533,0.0189,0.1291,0.1476,0.7836,0.33384975114620113,0.7829,0.3648358631666781,0.1344,mobilenet,0.1362,0.1302,3.5781584825705397,3.5781584825705397,0.0,mobilenet,0.1326,0.128,3.5994164232503283,3.5994164232503283,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,2,0.1,0,13.83,0.17955,0.038650000000000004,0.1409,0.2182,0.2063,0.026750000000000024,0.1774,0.2026,0.762,0.41427302117930975,0.7757,0.3824366890434668,0.17955,mobilenet,0.1409,0.1356,3.2756988307969137,3.2756988307969137,0.0,mobilenet,0.2182,0.2192,3.293067640201612,3.293067640201612,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,3,0.1,0,13.83,0.19474999999999998,0.00995,0.1848,0.2047,0.2221,0.027350000000000013,0.19619999999999999,0.2296,0.7862,0.35676300442223946,0.7938,0.35165674429242794,0.19474999999999998,mobilenet,0.1848,0.182,3.0576043074781243,3.0576043074781243,0.0,mobilenet,0.2047,0.2104,3.0448244525627657,3.0448244525627657,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,4,0.1,0,13.84,0.2416,0.013200000000000017,0.2284,0.2548,0.2719,0.030299999999999966,0.2393,0.267,0.6638,0.4766357870332409,0.6672,0.45921706407286833,0.2416,mobilenet,0.2284,0.224,2.9085675074972888,2.9085675074972888,0.0,mobilenet,0.2548,0.2546,2.872336542741819,2.872336542741819,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,5,0.1,0,13.87,0.24765,0.005750000000000005,0.2419,0.2534,0.282,0.034349999999999964,0.236,0.2704,0.7532,0.37094754060188595,0.7467,0.3768984444923176,0.24765,mobilenet,0.2534,0.2464,2.8025080910460516,2.8025080910460516,0.0,mobilenet,0.2419,0.2256,2.7684942074120045,2.7684942074120045,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,6,0.1,0,14.07,0.27095,0.021350000000000008,0.2496,0.2923,0.2985,0.027549999999999963,0.2678,0.301,0.6216,0.512643887693036,0.6196,0.48944916107551784,0.27095,mobilenet,0.2496,0.2462,2.7186495414511724,2.7186495414511724,0.0,mobilenet,0.2923,0.2894,2.6887997544624587,2.6887997544624587,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,7,0.1,0,13.88,0.2721,0.02489999999999999,0.2472,0.297,0.3145,0.04239999999999999,0.26480000000000004,0.299,0.678,0.4376601606771579,0.6892,0.4402584775277609,0.2721,mobilenet,0.2472,0.2368,2.6545305817641993,2.6545305817641993,0.0,mobilenet,0.297,0.2928,2.635863623497161,2.635863623497161,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,8,0.1,0,14.11,0.26935,0.031950000000000006,0.2374,0.3013,0.3129,0.04355000000000003,0.2662,0.3026,0.7164,0.3838872558078631,0.713,0.39888175859325786,0.26935,mobilenet,0.2374,0.2322,2.5952509001574735,2.5952509001574735,0.0,mobilenet,0.3013,0.3002,2.579611350866881,2.579611350866881,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,9,0.1,0,13.69,0.29255,0.01444999999999999,0.2781,0.307,0.3358,0.04325000000000001,0.2873,0.3256,0.6974,0.4139006520107543,0.6998,0.41430210658436367,0.29255,mobilenet,0.307,0.3008,2.5639040449803527,2.5639040449803527,0.0,mobilenet,0.2781,0.2738,2.5515036948702554,2.5515036948702554,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,10,0.1,0,13.83,0.2764,0.015600000000000003,0.2608,0.292,0.3268,0.0504,0.2634,0.3086,0.7606,0.34632528724752937,0.7474,0.3648927772998448,0.2764,mobilenet,0.292,0.274,2.516374372792515,2.516374372792515,0.0,mobilenet,0.2608,0.2528,2.5178974619643255,2.5178974619643255,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,11,0.1,0,13.94,0.2929,0.005900000000000016,0.287,0.2988,0.3348,0.04189999999999999,0.28890000000000005,0.326,0.6984,0.4130052875269851,0.699,0.4271430815597145,0.2929,mobilenet,0.287,0.2806,2.494188655675812,2.494188655675812,0.0,mobilenet,0.2988,0.2972,2.4827325129034845,2.4827325129034845,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0001_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,12,0.1,0,13.8,0.28925,0.008849999999999997,0.2804,0.2981,0.3227,0.03344999999999998,0.2789,0.3154,0.6434,0.45600407722251113,0.6485,0.4609515728998722,0.28925,mobilenet,0.2804,0.2714,2.475440600040284,2.475440600040284,0.0,mobilenet,0.2981,0.2864,2.4774126945571466,2.4774126945571466,0.0,0.0,0.0,0.0,0.0,0.0
